Trial ID, Session ID, User ID, Question ID, Question Text, Question Type, User Answer, Correct Answer, Response Time, Button Response 1, Button Response 2, Button Response 3, Button Response 4, Button Response Submit, Trial Onset, Feedback Onset, Current Date, Current Year, Current Time, Current Time MS, Semester, Grade, Age, Handedness, Gender, SEAGroup, iPad Number, Math Recall Array, Math Verification Array, Math Recall Orientation
107, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 5, 7 + 2, Math Fluency, 5, 9, 2380.0, 15617.0, None, None, None, 15901.0, 13520.0, 15901.0, Nov 20, 2017, 8:59:09 AM, 32349000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
108, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 6, 2 - 2, Math Fluency, No Answer, 0, 96.0, None, None, None, None, 17001.0, 16903.0, 17000.0, Nov 20, 2017, 8:59:11 AM, 32351000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
109, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 7, 4 - 2, Math Fluency, 2, 2, 1831.0, 19486.0, None, None, None, 19835.0, 18002.0, 19834.0, Nov 20, 2017, 8:59:13 AM, 32353000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
110, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 8, 3 - 3, Math Fluency, 0, 0, 2363.0, 22801.0, None, None, None, 23200.0, 20836.0, 23200.0, Nov 20, 2017, 8:59:17 AM, 32357000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
111, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 9, 0 + 4, Math Fluency, 4, 4, 1765.0, 25668.0, None, None, None, 25968.0, 24202.0, 25968.0, Nov 20, 2017, 8:59:20 AM, 32360000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
112, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 10, 0 + 1, Math Fluency, 1, 1, 2965.0, 29456.0, None, None, None, 29935.0, 26970.0, 29935.0, Nov 20, 2017, 8:59:23 AM, 32363000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
113, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 11, 2 + 2, Math Fluency, 4, 4, 2880.0, 33402.0, None, None, None, 33819.0, 30937.0, 33818.0, Nov 20, 2017, 8:59:27 AM, 32367000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
114, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 12, 5 + 3, Math Fluency, 8, 8, 1781.0, 36220.0, None, None, None, 36602.0, 34820.0, 36602.0, Nov 20, 2017, 8:59:30 AM, 32370000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
115, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 13, 4 + 1, Math Fluency, 5, 5, 2547.0, 39803.0, None, None, None, 40153.0, 37604.0, 40153.0, Nov 20, 2017, 8:59:34 AM, 32374000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
116, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 14, 1 + 1, Math Fluency, 2, 2, 8214.0, 48920.0, None, None, None, 49370.0, 41155.0, 49370.0, Nov 20, 2017, 8:59:43 AM, 32383000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
117, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 15, 7 - 2, Math Fluency, 9, 5, 1846.0, 51937.0, None, None, None, 52219.0, 50372.0, 52219.0, Nov 20, 2017, 8:59:46 AM, 32386000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
118, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 16, 2 - 0, Math Fluency, 2, 0, 2099.0, 54943.0, None, None, None, 55321.0, 53221.0, 55321.0, Nov 20, 2017, 8:59:49 AM, 32389000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
119, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 17, 3 - 1, Math Fluency, 2, 2, 4264.0, 60105.0, None, None, None, 60588.0, 56323.0, 60588.0, Nov 20, 2017, 8:59:54 AM, 32394000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
120, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 18, 5 - 5, Math Fluency, 0, 0, 3447.0, 64471.0, None, None, None, 65038.0, 61590.0, 65038.0, Nov 20, 2017, 8:59:59 AM, 32399000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
121, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 19, 7 - 4, Math Fluency, 12, 3, 2812.0, 68255.0, 68472.0, None, None, 68855.0, 66041.0, 68855.0, Nov 20, 2017, 9:00:02 AM, 32402000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
122, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 20, 6 - 3, Math Fluency, 9, 3, 2965.0, 72623.0, None, None, None, 72823.0, 69857.0, 72823.0, Nov 20, 2017, 9:00:06 AM, 32406000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
123, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 21, 4 + 2, Math Fluency, No Answer, 6, 184.0, None, None, None, None, 74010.0, 73825.0, 74010.0, Nov 20, 2017, 9:00:08 AM, 32408000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
124, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 22, 5 + 2, Math Fluency, No Answer, 7, 930.0, None, None, None, None, 75943.0, 75011.0, 75943.0, Nov 20, 2017, 9:00:09 AM, 32409000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
125, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 23, 3 + 2, Math Fluency, No Answer, 5, 160.0, None, None, None, None, 77106.0, 76945.0, 77106.0, Nov 20, 2017, 9:00:11 AM, 32411000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
126, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 24, 1 + 4, Math Fluency, No Answer, 5, 181.0, None, None, None, None, 78290.0, 78108.0, 78289.0, Nov 20, 2017, 9:00:12 AM, 32412000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
127, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 25, 5 + 1, Math Fluency, 6, 6, 3297.0, 82090.0, None, None, None, 82590.0, 79291.0, 82590.0, Nov 20, 2017, 9:00:16 AM, 32416000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
128, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 26, 2 - 1, Math Fluency, 1, 1, 2147.0, 85191.0, None, None, None, 85740.0, 83592.0, 85740.0, Nov 20, 2017, 9:00:19 AM, 32419000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
129, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 27, 4 - 4, Math Fluency, No Answer, 0, 567.0, None, None, None, None, 87311.0, 86743.0, 87311.0, Nov 20, 2017, 9:00:21 AM, 32421000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
130, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 28, 3 - 0, Math Fluency, 3, 3, 1927.0, 89823.0, None, None, None, 90242.0, 88313.0, 90241.0, Nov 20, 2017, 9:00:24 AM, 32424000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
131, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 29, 3 - 2, Math Fluency, 1, 1, 3346.0, 94008.0, None, None, None, 94591.0, 91243.0, 94591.0, Nov 20, 2017, 9:00:28 AM, 32428000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
132, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 30, 10 - 4, Math Fluency, 6, 6, 3781.0, 98758.0, None, None, None, 99375.0, 95593.0, 99375.0, Nov 20, 2017, 9:00:33 AM, 32433000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
133, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 31, 1 + 7, Math Fluency, 6, 8, 4501.0, 104308.0, None, None, None, 104879.0, 100376.0, 104879.0, Nov 20, 2017, 9:00:38 AM, 32438000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
134, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 32, 2 + 10, Math Fluency, 12, 12, 2627.0, 107825.0, 108092.0, None, None, 108509.0, 105881.0, 108509.0, Nov 20, 2017, 9:00:42 AM, 32442000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
135, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 33, 5 - 0, Math Fluency, 5, 5, 1630.0, 110876.0, None, None, None, 111143.0, 109511.0, 111143.0, Nov 20, 2017, 9:00:45 AM, 32445000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
136, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 34, 8 + 8, Math Fluency, 16, 16, 2030.0, 113359.0, 113675.0, None, None, 114176.0, 112145.0, 114176.0, Nov 20, 2017, 9:00:48 AM, 32448000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
137, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 35, 8 - 4, Math Fluency, 4, 4, 2231.0, 117165.0, None, None, None, 117410.0, 115178.0, 117410.0, Nov 20, 2017, 9:00:51 AM, 32451000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
138, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 36, 6 + 6, Math Fluency, 12, 12, 2497.0, 119598.0, 119878.0, None, None, 120910.0, 118412.0, 120910.0, Nov 20, 2017, 9:00:54 AM, 32454000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
139, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 37, 7 + 1, Math Fluency, No Answer, 8, 1163.0, None, None, None, None, 123076.0, 121913.0, 123076.0, Nov 20, 2017, 9:00:57 AM, 32457000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
140, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 38, 7 - 3, Math Fluency, No Answer, 4, 147.0, None, None, None, None, 124227.0, 124078.0, 124226.0, Nov 20, 2017, 9:00:58 AM, 32458000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
141, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 39, 6 - 5, Math Fluency, No Answer, 1, 64.0, None, None, None, None, 125293.0, 125228.0, 125293.0, Nov 20, 2017, 9:00:59 AM, 32459000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
142, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 40, 8 + 3, Math Fluency, No Answer, 11, 164.0, None, None, None, None, 126460.0, 126295.0, 126460.0, Nov 20, 2017, 9:01:00 AM, 32460000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
143, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 41, 8 - 3, Math Fluency, No Answer, 5, 197.0, None, None, None, None, 127660.0, 127462.0, 127660.0, Nov 20, 2017, 9:01:01 AM, 32461000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
144, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 42, 7 + 7, Math Fluency, No Answer, 14, 597.0, None, None, None, None, 129260.0, 128662.0, 129260.0, Nov 20, 2017, 9:01:03 AM, 32463000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
145, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 43, 10 - 1, Math Fluency, 9, 9, 1814.0, 131895.0, None, None, None, 132077.0, 130262.0, 132077.0, Nov 20, 2017, 9:01:06 AM, 32466000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
146, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 44, 7 + 5, Math Fluency, 9, 12, 664.0, 133595.0, None, None, None, 133745.0, 133079.0, 133744.0, Nov 20, 2017, 9:01:07 AM, 32467000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
147, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 45, 6 - 4, Math Fluency, 9, 2, 546.0, 135116.0, None, None, None, 135294.0, 134746.0, 135294.0, Nov 20, 2017, 9:01:09 AM, 32469000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
148, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 46, 5 + 9, Math Fluency, No Answer, 14, 195.0, None, None, None, None, 136494.0, 136297.0, 136494.0, Nov 20, 2017, 9:01:10 AM, 32470000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
149, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 47, 9 - 2, Math Fluency, 99, 7, 2797.0, 137662.0, 137845.0, None, None, 140295.0, 137496.0, 140295.0, Nov 20, 2017, 9:01:14 AM, 32474000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
150, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 48, 10 - 3, Math Fluency, 39, 7, 1997.0, 141995.0, 142278.0, None, None, 143295.0, 141296.0, 143295.0, Nov 20, 2017, 9:01:17 AM, 32477000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
151, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 49, 3 + 5, Math Fluency, 8, 8, 2464.0, 146328.0, None, None, None, 146762.0, 144297.0, 146762.0, Nov 20, 2017, 9:01:20 AM, 32480000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
152, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 50, 3 + 1, Math Fluency, 9, 4, 997.0, 148279.0, None, None, None, 148762.0, 147764.0, 148762.0, Nov 20, 2017, 9:01:22 AM, 32482000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
153, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 51, 2 + 4, Math Fluency, 9, 6, 1597.0, 150350.0, None, None, None, 151363.0, 149764.0, 151363.0, Nov 20, 2017, 9:01:25 AM, 32485000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
154, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 52, 7 - 5, Math Fluency, 8, 2, 2063.0, 153151.0, None, None, None, 154429.0, 152365.0, 154429.0, Nov 20, 2017, 9:01:28 AM, 32488000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
155, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 53, 4 - 0, Math Fluency, 4, 4, 1663.0, 156680.0, None, None, None, 157096.0, 155431.0, 157096.0, Nov 20, 2017, 9:01:31 AM, 32491000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
156, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 54, 4 + 8, Math Fluency, 31, 12, 3430.0, 158480.0, 160430.0, None, None, 161530.0, 158098.0, 161530.0, Nov 20, 2017, 9:01:35 AM, 32495000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
157, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 55, 9 - 5, Math Fluency, No Answer, 4, 1184.0, None, None, None, None, 163718.0, 162532.0, 163718.0, Nov 20, 2017, 9:01:37 AM, 32497000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
158, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 56, 7 - 7, Math Fluency, No Answer, 0, 731.0, None, None, None, None, 165451.0, 164719.0, 165451.0, Nov 20, 2017, 9:01:39 AM, 32499000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
159, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 57, 9 - 7, Math Fluency, 2, 2, 1742.0, 167838.0, None, None, None, 168197.0, 166454.0, 168197.0, Nov 20, 2017, 9:01:42 AM, 32502000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
160, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 58, 8 + 2, Math Fluency, 0, 10, 2714.0, 171314.0, None, None, None, 171914.0, 169199.0, 171914.0, Nov 20, 2017, 9:01:45 AM, 32505000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
161, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 59, 6 + 3, Math Fluency, 9, 9, 2330.0, 174931.0, None, None, None, 175248.0, 172916.0, 175247.0, Nov 20, 2017, 9:01:49 AM, 32509000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
162, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 60, 9 - 6, Math Fluency, 39, 3, 1381.0, 177132.0, 177282.0, None, None, 177631.0, 176250.0, 177631.0, Nov 20, 2017, 9:01:51 AM, 32511000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
163, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 61, 5 - 4, Math Fluency, 9, 1, 581.0, 179050.0, None, None, None, 179216.0, 178633.0, 179216.0, Nov 20, 2017, 9:01:53 AM, 32513000, Fall, Third, 9, Right, Male, Group A, 70, None, None, 
163, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 0, Pants go on your legs, Reading Fluency Block 0, YES, YES, 1899.0, None, None, None, None, None, 0.0, 1899.0, Nov 20, 2017, 9:03:14 AM, 32594000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
164, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 1, A dictionary has pages, Reading Fluency Block 0, YES, YES, 1480.0, None, None, None, None, None, 2901.0, 4382.0, Nov 20, 2017, 9:03:16 AM, 32596000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
165, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 2, A bird can lay an egg, Reading Fluency Block 0, YES, YES, 1464.0, None, None, None, None, None, 5384.0, 6849.0, Nov 20, 2017, 9:03:19 AM, 32599000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
166, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 3, A box is square, Reading Fluency Block 0, NO, YES, 1398.0, None, None, None, None, None, 7851.0, 9250.0, Nov 20, 2017, 9:03:21 AM, 32601000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
167, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 4, The letter ‘A’ is a number, Reading Fluency Block 0, NO, NO, 1430.0, None, None, None, None, None, 10252.0, 11683.0, Nov 20, 2017, 9:03:23 AM, 32603000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
168, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 5, A snake has two arms and legs, Reading Fluency Block 0, NO, NO, 1952.0, None, None, None, None, None, 12685.0, 14638.0, Nov 20, 2017, 9:03:26 AM, 32606000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
169, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 6, People taste with their tongues, Reading Fluency Block 0, YES, YES, 2494.0, None, None, None, None, None, 15640.0, 18134.0, Nov 20, 2017, 9:03:30 AM, 32610000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
170, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 7, Rabbits have five legs, Reading Fluency Block 0, NO, NO, 2401.0, None, None, None, None, None, 19137.0, 21538.0, Nov 20, 2017, 9:03:33 AM, 32613000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
171, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 8, A hamster can fly, Reading Fluency Block 0, NO, NO, 3559.0, None, None, None, None, None, 22540.0, 26099.0, Nov 20, 2017, 9:03:38 AM, 32618000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
172, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 9, A puppy grows into a rabbit, Reading Fluency Block 1, NO, NO, 1122.0, None, None, None, None, None, 22540.0, 28223.0, Nov 20, 2017, 9:03:40 AM, 32620000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
173, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 10, Some farmers can grow carrots, Reading Fluency Block 1, YES, YES, 1210.0, None, None, None, None, None, 29226.0, 30437.0, Nov 20, 2017, 9:03:42 AM, 32622000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
174, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 11, Many people like to play video games, Reading Fluency Block 1, YES, YES, 1379.0, None, None, None, None, None, 31438.0, 32819.0, Nov 20, 2017, 9:03:45 AM, 32625000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
175, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 12, The sun is in the sky, Reading Fluency Block 1, YES, YES, 1264.0, None, None, None, None, None, 33821.0, 35085.0, Nov 20, 2017, 9:03:47 AM, 32627000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
176, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 13, Flies are small, Reading Fluency Block 1, YES, YES, 1247.0, None, None, None, None, None, 36087.0, 37336.0, Nov 20, 2017, 9:03:49 AM, 32629000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
177, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 14, A boat flies in the sky, Reading Fluency Block 1, NO, NO, 1443.0, None, None, None, None, None, 38337.0, 39781.0, Nov 20, 2017, 9:03:51 AM, 32631000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
178, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 15, There are some days when the sun is blue, Reading Fluency Block 1, NO, NO, 4702.0, None, None, None, None, None, 40783.0, 45486.0, Nov 20, 2017, 9:03:57 AM, 32637000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
179, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 16, A knife can be used for hearing, Reading Fluency Block 1, NO, NO, 2531.0, None, None, None, None, None, 46488.0, 49020.0, Nov 20, 2017, 9:04:01 AM, 32641000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
180, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 17, The letter ‘D’ is the last letter of the alphabet, Reading Fluency Block 1, NO, NO, 1998.0, None, None, None, None, None, 50022.0, 52020.0, Nov 20, 2017, 9:04:04 AM, 32644000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
181, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 18, A dictionary has many definitions, Reading Fluency Block 1, YES, YES, 2243.0, None, None, None, None, None, 53022.0, 55266.0, Nov 20, 2017, 9:04:07 AM, 32647000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
182, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 19, A code may open the door on a safe, Reading Fluency Block 2, NO, YES, 3102.0, None, None, None, None, None, 53022.0, 59371.0, Nov 20, 2017, 9:04:11 AM, 32651000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
183, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 20, Many trees have green leaves, Reading Fluency Block 2, YES, YES, 2630.0, None, None, None, None, None, 60373.0, 63004.0, Nov 20, 2017, 9:04:15 AM, 32655000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
184, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 21, A floor is at the bottom of a house, Reading Fluency Block 2, YES, YES, 3314.0, None, None, None, None, None, 64007.0, 67321.0, Nov 20, 2017, 9:04:19 AM, 32659000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
185, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 22, Rhinos are small animals, Reading Fluency Block 2, NO, NO, 1214.0, None, None, None, None, None, 68323.0, 69538.0, Nov 20, 2017, 9:04:21 AM, 32661000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
186, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 23, A cat has two ears, Reading Fluency Block 2, NO, YES, 1169.0, None, None, None, None, None, 70540.0, 71710.0, Nov 20, 2017, 9:04:23 AM, 32663000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
187, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 24, People like to eat spaghetti with a pen, Reading Fluency Block 2, NO, NO, 1164.0, None, None, None, None, None, 72711.0, 73876.0, Nov 20, 2017, 9:04:26 AM, 32666000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
188, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 25, People may listen to news on a radio, Reading Fluency Block 2, NO, YES, 1114.0, None, None, None, None, None, 74878.0, 75994.0, Nov 20, 2017, 9:04:28 AM, 32668000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
189, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 26, July is the month after April, Reading Fluency Block 2, NO, NO, 1026.0, None, None, None, None, None, 76995.0, 78022.0, Nov 20, 2017, 9:04:30 AM, 32670000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
190, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 27, Games can be played with friends, Reading Fluency Block 2, NO, YES, 1114.0, None, None, None, None, None, 79024.0, 80139.0, Nov 20, 2017, 9:04:32 AM, 32672000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
191, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 28, A girl may wear a shirt, Reading Fluency Block 2, NO, YES, 602.0, None, None, None, None, None, 81141.0, 81743.0, Nov 20, 2017, 9:04:33 AM, 32673000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
192, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 29, The weather in winter is always hot, Reading Fluency Block 3, NO, NO, 1027.0, None, None, None, None, None, 81141.0, 83773.0, Nov 20, 2017, 9:04:35 AM, 32675000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
193, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 30, A cup may be empty, Reading Fluency Block 3, NO, YES, 598.0, None, None, None, None, None, 84774.0, 85373.0, Nov 20, 2017, 9:04:37 AM, 32677000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
194, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 31, A car has wheels, Reading Fluency Block 3, NO, YES, 565.0, None, None, None, None, None, 86375.0, 86941.0, Nov 20, 2017, 9:04:39 AM, 32679000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
195, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 32, Tubs are always filled with balloons, Reading Fluency Block 3, NO, NO, 478.0, None, None, None, None, None, 87942.0, 88422.0, Nov 20, 2017, 9:04:40 AM, 32680000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
196, 34ab73287356c765f61bd61ea40dac64, ADMIN-UCSF-mk059, 33, ‘R’ is a letter of the alphabet, Reading Fluency Block 3, NO, YES, 571.0, None, None, None, None, None, 89422.0, 89994.0, Nov 20, 2017, 9:04:42 AM, 32682000, Fall, Third, 9, Right, Male, Group A, 70, None, None, None
